RoadCategory,LinkLength_km,Motorcycles,CarsTaxis,BusesCoaches,LightGoodsVehicles,AllMotorVehicles
PR,0.4,254,19594,191,2579,23353
PR,1.7,66,8334,117,813,9573
PU,1,335,25884,114,2903,29626
PU,0.3,49,806,1131,110,2171
PU,0.9,825,32597,592,5296,40862
PU,0.7,763,32858,669,5381,41607
PU,0.6,291,3381,39,674,4588
PU,1,178,13685,613,1334,16067
PU,1.4,306,21450,418,1982,24569
PU,0.5,200,21581,885,2006,25073
PU,1.1,235,12494,197,1502,14963
PU,0.29,42,3102,158,294,3669
PU,0.22,65,4148,170,414,4881
PU,0.2,1539,23153,1307,2773,29960
PU,0.1,2863,34530,3686,4856,46645
PU,0.7,548,8495,111,750,9660
PR,1.9,482,22663,358,4569,28676
PU,3.1,88,19875,248,1749,22490
PU,0.7,495,24387,301,2713,29308
PU,0.6,725,48514,186,4273,56373
PU,0.5,1142,45654,172,6934,59466
PU,0.4,100,5463,12,512,6186
PU,1.3,369,19865,533,1653,22847
PU,0.9,584,23871,583,2650,28279
PU,0.5,492,28047,696,2369,32510
PU,0.5,106,4373,46,410,4974
PU,0.6,1990,111343,578,8633,126545
PU,2.1,1959,53162,663,11805,72728
PU,1.4,1179,43120,282,8057,59256
PU,1.8,429,21640,287,5174,30622
TM,4.1,790,38423,479,6635,49381
TM,6.8,963,51609,495,8769,65410
TM,2.9,1574,102565,1182,13332,124713
PU,2.1,1095,49087,346,11490,67011
PU,0.2,1728,32305,829,5500,41759
PU,0.5,1420,77066,265,10061,92593
PR,1.8,1151,44992,431,7039,55954
PU,0.9,1105,20416,286,4420,26993
PU,0.6,1193,20555,1183,4376,29393
PU,0.2,1211,31078,766,5022,41025
PR,1.3,3211,75745,516,13661,98133
PU,0.4,2025,16572,900,3451,23788
PU,0.9,3577,30023,436,1077,41397
PU,0.6,1915,19356,448,3702,26777
PU,0.3,2323,39324,1146,6994,52007
PU,0.3,2600,22208,1688,2483,29330
PU,0.9,4147,36894,1675,5109,48950
PU,1.7,1798,55469,977,4235,63408
PU,1.1,1278,38449,466,6135,48627
PU,0.6,456,34658,590,4004,40595
PU,1.5,264,18260,305,1840,21037
PU,2,646,27039,548,4652,33841
PU,0.6,1745,25436,1563,5003,35604
PU,0.9,709,33606,547,5960,42035
PU,0.1,2578,26894,1398,7012,39632
PU,2.6,351,20113,278,1760,22780
PU,0.3,369,14435,566,2335,18255
PU,1.5,1648,37620,522,7336,48989
PU,0.2,4770,36501,611,1631,52125
PU,1.6,1398,24133,938,3577,30868
PU,2.1,1229,22373,251,3349,28427
PU,1.9,643,28065,1327,2487,33262
PU,1.7,2069,20668,936,3507,27989
PU,0.2,1237,22402,1626,3222,29872
PU,0.1,1050,34312,444,3685,41956
PU,0.5,3946,20894,1318,4542,31113
PU,0.8,244,3829,3829,322,8309
PU,1.1,1316,17006,715,2893,22732
PU,2.3,2674,98234,862,17877,125849
PU,2.1,1041,63435,524,6371,72945
PU,0.5,1024,11607,1027,1822,15844
PU,0.4,967,21638,826,4881,29586
PU,0.9,603,18063,318,3085,22771
PU,0.3,424,25075,1928,3605,32141
PU,0.9,2023,21901,1563,4095,30239
PU,0.8,202,18788,585,2179,21997
PU,0.4,1138,30368,1005,4517,37914
PU,1.9,314,11197,213,1798,13983
PU,1,181,14639,575,1822,17602
PU,0.9,627,16038,782,2984,21004
PU,2.3,388,25205,321,2799,29416
PU,0.5,82,16834,201,2345,19986
PU,1,395,19153,951,3143,24600
PU,1.9,313,23486,1813,2334,28626
PU,0.8,201,14718,1323,1663,18441
PU,0.6,498,25691,430,2493,29487
PU,0.8,52,7346,422,789,8720
PU,1.6,281,21673,402,1502,24469
PU,2.3,112,13266,891,1159,15605
PU,0.6,281,23100,806,3567,28517
PU,1,860,28850,151,4919,34983
PU,1,668,15483,572,3315,20935
PU,0.3,1328,9868,457,2369,14521
PU,0.3,3446,41771,593,5808,53480
PU,0.9,1342,23987,1435,776,31436
PU,0.7,84,8618,629,635,10183
PU,0.6,733,27705,332,4991,35747
PU,0.8,700,25140,846,5056,32849
PU,1.1,900,16632,687,2965,21967
PU,0.6,908,33067,437,4562,40107
PU,1.3,310,13462,1320,1541,17403
PU,0.5,243,11418,443,1921,14457
PU,0.3,239,16729,185,1920,19712
PU,0.9,293,16092,590,1707,18990
PU,4.7,249,14249,265,1927,16964
PU,2,96,9306,252,858,10660
PU,0.2,295,32006,336,4734,38122
PU,2.2,303,11661,261,1655,14271
PU,0.6,443,17269,303,2466,20905
PU,0.9,454,22273,253,2518,26226
PU,4.2,624,21303,737,2945,26250
PU,0.3,1670,26100,655,906,33698
PU,3.4,216,11059,203,1675,13708
PU,1.1,231,18126,112,1699,20634
PU,0.3,213,17700,655,1541,20522
PU,1,351,24046,267,3903,29231
PR,3.3,463,20485,221,3233,25107
PU,1.2,334,17865,0,441,21344
PU,1,343,21339,225,2415,25523
PU,1,269,13198,57,1237,15294
PU,1.3,486,16800,1006,2086,20639
PU,3.5,353,24063,1039,2516,28604
PU,1.5,786,29680,352,5276,37070
PU,3.1,485,19271,798,2863,24143
PU,3.4,355,13019,108,1593,15434
PU,0.5,1300,10839,273,2291,15389
PU,0.2,2431,25568,2856,5356,37380
PU,1.7,460,10143,725,1470,13114
PU,0.8,426,13890,668,1309,16625
PU,0.3,348,6738,1033,1196,9490
PU,1.5,1018,21286,386,2241,25416
PU,0.2,444,23449,276,2503,27437
PU,1.2,244,21942,301,3679,26605
PU,1.4,327,13454,186,1062,15337
PU,0.9,191,13804,486,1313,15891
PU,2,199,19290,285,2324,22726
PU,0.2,455,27306,284,2401,30972
PU,1.7,3488,22648,815,2472,30735
PU,0.8,934,13133,930,1573,17214
PU,0.2,1061,31395,612,5296,39265
PU,1.1,205,16905,746,1841,20287
PU,1,1459,66344,460,5978,76998
PU,0.6,1478,38199,410,4425,44769
PU,0.2,1636,17874,1467,3031,24977
PU,0.9,2268,28425,1228,3815,36793
PU,0.5,2344,28100,1120,950,37512
PU,1.9,95,17373,69,1319,19175
PU,0.7,329,28382,0,575,31904
PU,0.5,398,26041,761,2811,30657
PU,1.5,360,21698,398,2724,26314
PU,1.1,741,78705,168,8405,92973
PU,0.7,644,30677,106,5780,38688
PU,1.7,1052,80042,415,13849,101484
PU,0.5,189,9761,245,1457,11971
PU,1.8,259,17699,602,2619,21756
PU,3.2,141,13887,708,1727,17055
PU,2.2,147,21998,377,2663,25660
PU,0.6,3198,21153,972,5183,31978
PU,1.6,133,16242,633,1358,18655
PU,0.3,1367,26618,1742,5449,36371
PU,0.3,1612,21404,814,3055,27964
PU,0.2,1912,24779,1254,3176,32128
PU,1.4,251,24782,512,2243,28339
PU,0.7,156,13919,330,1302,15842
PU,0.8,569,9440,56,355,12310
PU,0.5,405,15738,589,1919,19049
PU,1.7,568,17498,285,2244,21109
PU,2.4,238,11359,366,1909,14651
PU,0.5,269,12396,1060,2087,16334
PU,2.8,245,10823,602,1868,13908
PU,0.7,1435,16328,418,3121,22157
PU,2.2,490,13486,554,1610,16488
PU,1.6,522,14549,642,461,18998
PU,1.7,289,22426,377,2254,26229
PU,0.3,897,4974,275,982,7520
PU,1.4,405,10843,273,326,13563
PU,0.6,209,15149,513,1613,18041
PU,2.8,419,18829,187,3235,23347
PU,0.7,266,12456,303,1081,14352
PU,0.9,3298,35093,763,7406,47840
PU,0.8,720,19367,1141,2827,24909
PR,2.2,272,12604,157,1705,15190
PU,0.2,1115,8977,1133,1851,13789
PU,0.2,606,11804,0,434,15318
PU,0.3,822,18569,620,3796,24635
PU,0.2,1079,27591,848,4817,35462
PU,0.7,4340,18529,1319,3954,29176
PU,0.5,2426,31516,512,6248,42404
PU,1.3,727,12056,519,2643,16265
PU,1.5,1281,17076,1318,2620,22708
PU,1.6,804,14822,338,2567,18797
PU,0.8,1445,17318,1454,3291,24173
PU,0.5,516,15739,328,3004,20835
PU,1.1,433,13156,283,1890,16339
PU,0.6,331,32085,1333,3072,37510
PU,1.5,595,23045,861,2797,27895
PU,0.3,237,25528,837,3094,30182
PU,3.5,134,19295,261,2108,22203
PU,0.7,278,23397,369,2165,26715
PU,1.3,1439,14601,758,2265,19624
PU,0.8,1491,16515,340,2109,20831
PU,0.3,927,9709,877,2739,14807
PU,0.2,2455,27002,1140,5681,37595
PU,0.4,2598,11885,441,3140,18490
PU,1.9,236,14852,253,2207,18239
PU,2.8,235,9450,0,361,11925
PU,0.9,987,8697,677,1135,12754
PU,1.3,337,42520,375,4981,50968
PU,1.2,126,14542,124,1426,16319
PU,1.6,464,18441,1001,2542,23257
PU,0.7,1038,20111,735,4405,28294
PU,0.7,930,24087,1258,2650,29443
PU,1.5,68,7133,303,429,8030
PU,2.2,230,24131,266,2288,27692
PU,0.8,779,16903,94,3366,22078
PU,3.6,196,16799,223,1847,19516
PU,0.3,1802,21269,1864,3261,28866
TM,0.2,660,39633,439,5985,48968
PU,0.2,684,26119,873,2940,30882
PU,0.5,535,33023,165,3606,38251
PU,0.2,402,7077,129,1577,9715
PU,0.3,771,8248,397,1992,11870
PU,0.1,587,10793,556,1994,15145
PU,0.2,1957,28483,1045,6551,41023
PU,0.5,1151,16709,86,3363,22041
PU,0.2,873,11233,429,1963,14932
PU,0.2,592,24226,1619,3771,31303
PU,0.2,1067,29187,1940,3261,36812
PU,0.5,216,2544,0,125,3651
PU,0.1,1889,12728,518,2161,17757
PU,0.3,571,8626,373,1112,11335
PU,0.3,2023,11581,1521,2621,18377
PU,0.5,305,10940,349,1641,13773
PU,0.3,726,61597,281,9225,75685
PU,0.5,2163,14207,883,2910,20688
PU,0.5,343,17668,271,1788,20517
PU,0.4,952,24460,1193,2746,29435
PU,1.8,395,12463,576,1670,15503
PU,0.2,4505,33462,676,7862,48427
PU,0.6,2552,96494,770,8229,111056
PU,1,399,20395,606,2892,24967
PU,0.3,1902,24548,435,1085,33412
PU,0.3,1144,7965,155,1114,12532
PU,0.1,549,23399,912,3783,29202
PU,0.2,269,4811,331,202,6579
PU,0.2,789,23972,1236,998,31447
PU,0.6,1105,23763,363,3706,30756
PU,0.2,1200,17568,687,679,23257
PU,0.2,1473,24752,430,828,32481
PU,1.7,996,15552,429,3828,21432
PU,2,358,23658,89,2577,27199
PU,1.1,816,24143,341,2924,28835
PU,0.9,455,27306,284,2401,30972
PU,0.4,1943,19928,307,4181,27426
PU,1.7,181,10100,649,997,12132
PU,1.4,2644,84875,790,10595,102446
PU,0.2,3428,17093,2647,2911,26325
PU,0.3,315,15320,89,2354,18231
PU,0.1,485,31343,565,752,36170
PU,0.3,104,4146,23,599,4927
PU,0.9,406,36488,630,3729,41837
PU,0.2,668,10278,771,1431,13536
PU,0.3,440,29656,749,919,35798
PU,0.7,653,26440,180,1274,35497
PR,1.1,394,21491,150,3017,26060
PU,1.6,260,17458,196,3717,22519
PU,0.2,538,15814,199,2286,19966
PU,0.6,4480,38691,1137,8701,55601
PU,0.2,2680,10270,305,2023,16226
PU,0.1,423,11398,223,2340,14498
PU,0.4,89,6874,223,960,8391
PU,1.4,201,16389,176,1327,18363
PU,0.1,177,16356,240,2130,19820
PU,0.7,170,12141,1151,1099,14782
PU,2.3,774,28167,354,5798,37388
PU,0.5,500,26047,1115,2590,31208
PU,2.7,487,5537,411,389,8320
PU,0.7,632,28494,1243,2170,33330
TM,2.6,1958,122551,1513,14381,147297
PU,1.2,1104,14829,813,2465,19936
PU,1.8,725,22936,626,3811,29903
PU,0.1,2059,34639,1330,6109,47616
PU,0.2,2486,21846,1412,880,31705
PU,1.3,2379,26331,272,5376,35469
PU,0.9,582,19991,650,3509,25835
PU,1.9,1529,99554,410,10308,115845
PU,0.7,2002,24006,2025,2649,31147
PU,0.7,3341,75892,1080,8937,91369
PU,2.5,599,39435,314,5303,47003
PU,1.1,355,30656,1511,2344,35491
PU,0.8,334,19075,763,1824,22475
PU,0.6,1475,59260,3215,7368,73073
PR,0.4,956,37707,182,6920,49586
PU,0.6,313,11199,476,1610,14278
PU,1.3,644,14963,909,408,19840
PU,0.6,1788,17110,1252,3226,24194
PU,0.3,429,21241,238,2799,25091
PU,0.8,1148,23977,715,3682,30680
PU,1.1,54,17091,0,3390,23479
PU,1.6,1214,20914,258,4117,27988
PU,2,2409,64847,258,10069,83500
PU,0.8,1606,30843,760,4386,39022
PU,1.8,1245,19704,1100,3634,26463
PU,2.3,799,29929,204,5169,37714
PR,3.7,341,25827,134,3831,31415
PU,0.3,1297,17545,440,2587,22387
PU,2.4,685,19479,442,1790,23225
PU,2.1,2119,18631,482,3578,25654
PU,0.4,705,20115,246,645,25393
PU,0.1,2572,19238,290,3293,25977
PU,0.3,764,8190,2465,862,12510
PU,0.2,1630,30407,2687,1185,40942
PU,0.2,1809,68489,921,10019,84804
PU,2.5,1559,94218,573,9358,110544
PU,1.5,774,43508,547,4684,50520
PU,2.5,896,42582,930,5429,50866
PU,0.5,641,12165,899,1469,15475
PU,0.4,2371,33550,1215,6747,45698
PU,0.3,478,17498,130,1633,20395
PU,0.9,846,16443,352,451,20692
PU,1.2,223,17027,306,3218,22763
PU,0.5,523,16662,844,2133,20533
PU,0.5,791,18541,1542,733,25214
PU,1.3,168,15616,595,1897,18844
PU,1.1,82,8345,181,683,9431
PU,0.8,132,20524,675,2167,23914
PU,1.9,144,14572,201,1372,16463
PU,1.9,92,9696,280,839,11128
PU,0.9,194,16619,396,2381,19997
PU,2,123,12906,220,1804,15329
PU,1.3,232,8781,234,2090,12108
PU,1.5,166,13393,520,1514,15905
PU,2.1,208,16943,353,2652,20503
PU,0.9,181,18793,1068,383,22936
PU,0.8,1473,20860,655,845,27747
PU,0.4,2361,19993,307,3684,27572
PU,0.9,694,18237,93,2899,22300
PU,1.7,968,19251,1405,2599,25155
PU,1.9,510,14651,566,1950,18003
PU,1.9,413,18632,750,2159,22842
PU,2.2,963,19446,406,4594,26888
PU,1.4,942,24857,0,962,31368
PU,2.3,810,25210,512,2619,30255
PU,2.3,914,20277,512,3393,27192
PU,2.2,946,16999,449,2327,21140
PU,1.2,367,13567,347,1983,16658
PU,1.2,174,18830,745,1418,21468
PU,0.3,862,28761,681,4469,35550
PU,1.3,152,7088,191,196,8538
PU,0.3,366,11799,139,1522,14526
PU,1.6,932,28089,506,3845,33910
PU,0.5,1998,24914,1550,3482,32649
PU,0.1,269,13791,782,1946,17087
PU,0.5,1093,18068,1199,2814,23679
PU,0.4,189,10083,737,248,12400
PU,0.6,178,24171,526,2242,27524
PU,1.3,336,19453,545,2327,23269
PU,1.7,282,16637,428,2184,20021
PU,2.3,399,25488,337,3247,30342
PU,1.4,128,8671,106,294,10387
PU,1.6,477,14104,504,1762,17165
PU,1.1,433,23603,292,4093,29567
PU,1.9,345,15739,478,1773,19150
PU,0.3,440,11892,0,472,15974
PU,1.2,252,16528,428,1687,19206
PU,2,599,32643,156,2274,36181
PU,0.5,846,6060,297,1416,9237
PU,0.4,1667,20495,2103,3723,28668
PU,0.7,314,13984,790,2201,17615
PU,2,527,17727,434,2774,22067
PU,1.8,1613,20263,757,2905,25975
PU,0.2,965,35056,916,3721,41571
PU,1.6,441,10734,219,658,12190
PU,1.1,312,13233,231,1509,15569
PU,0.8,403,14433,248,2071,17523
PU,0.7,489,23292,665,3105,28319
PU,0.9,231,13625,20,1218,15374
PU,1.2,2052,21279,1164,3067,28019
PU,0.8,654,16316,1239,2246,20829
PU,0.6,1243,45771,299,4576,53133
PU,1.9,256,16024,696,2157,19571
PU,1.4,1166,17463,936,2511,22737
PU,0.2,1312,17570,1045,3750,24096
PU,0.2,981,8092,678,1338,11492
PU,1.4,422,32709,345,2814,36949
PU,0.5,225,15613,1689,1797,19699
PU,1.1,768,13982,358,2417,18298
PU,1.3,913,29343,108,4352,36054
PU,1.9,1173,77844,390,9823,95850
PU,1,1005,42554,355,8540,55794
PU,1.7,583,49750,461,6660,60287
PU,1.4,1423,109170,469,14655,132274
PU,1.3,120,9878,473,1574,12346
PU,1.8,167,10728,314,1298,12669
PU,0.4,200,23508,288,2907,27601
PU,2.6,156,14198,484,1775,16861
PU,0.7,883,17208,685,3102,22530
PU,0.4,3550,47149,1862,8218,63930
PU,0.4,925,10053,419,428,14449
PU,1.3,1166,20611,658,4141,27725
PU,0.4,737,15323,1044,2495,20134
PU,1.7,143,11504,496,1897,14344
PU,1.7,135,15195,182,1517,17211
PU,1,182,12836,368,1011,14520
PU,0.3,322,6741,83,1382,8821
PU,2,314,14172,453,1568,16754
PU,1.1,403,19540,982,2354,23979
PU,1.1,419,14747,215,1863,17465
PU,0.9,176,20761,671,1924,23879
PU,1.9,159,16311,276,1784,18765
PU,3.8,188,16524,500,2306,19964
PU,2.9,309,18120,621,1911,21308
PU,1.1,282,20887,268,4375,26707
PU,0.4,1058,13922,124,3387,19548
PU,1.7,1002,18082,551,3433,23955
PU,2.8,159,7860,114,162,9276
PU,1.6,483,18495,709,3046,23064
PU,1.8,419,27290,332,4447,33067
PU,0.3,81,7642,200,1331,9551
PU,0.6,203,10874,312,1864,13302
PU,0.7,77,11719,894,992,13783
PU,0.5,2117,28182,1562,4306,37239
PU,1,985,17239,1259,2739,22974
PU,1,211,13028,147,1372,14964
PU,0.2,2180,22994,774,1509,32608
PU,1.4,2943,48333,786,7629,60893
PU,0.2,2112,37429,1618,6129,49406
PU,1.6,4346,31047,477,7201,44530
PU,1.1,873,11362,1003,1757,15503
PU,0.2,2130,36341,2731,5620,47859
PU,0.4,1139,15217,983,2638,20738
PU,0.7,1526,23392,707,5329,32667
PU,0.1,1316,16728,374,2013,20825
PU,0.4,211,10776,624,1577,13674
PU,0.2,569,14187,277,2436,18255
PU,1.2,147,11708,180,1191,13410
PU,1.2,591,19947,659,2480,24159
PU,1.4,574,39678,1151,4962,47972
PU,1.9,132,14180,277,1446,16261
PU,3.1,161,17827,426,2669,21696
PU,2.3,109,11113,88,212,12451
PU,3.6,340,17013,344,2013,20143
PU,0.3,3804,33200,1753,5714,45336
PU,0.9,2273,17615,2665,3278,26258
PU,1.4,4400,105506,4105,7916,125289
PU,0.7,640,4966,901,1053,7813
PU,0.3,871,10598,417,1226,13572
PU,1.9,144,18022,628,1276,20187
PU,1.7,220,18856,259,1448,20878
PU,1.8,150,10895,27,1092,12292
PU,0.2,656,14094,170,2077,17444
PU,0.8,1889,12728,518,2161,17757
PU,0.3,2334,16332,257,4202,24474
PU,0.5,2457,11789,987,3256,19398
PU,2.3,415,24692,121,2939,28885
PU,1.8,233,26437,527,2458,30179
PU,0.1,1775,35374,1398,6300,47153
PU,0.4,210,27338,920,3832,33122
TM,4.6,530,81166,477,12240,112326
PU,0.6,847,14728,193,2099,18506
PU,0.3,1674,20262,506,1246,23875
PU,0.3,223,10094,1405,1263,13198
PU,1,366,23959,74,740,28970
PU,0.3,1205,14992,292,3768,21274
PU,0.1,2660,44598,1471,8321,59519
PU,0.2,2051,26338,2354,4853,36718
PU,0.4,910,8152,0,231,10538
PU,0.3,1284,5343,0,225,8459
PU,0.5,722,29907,1379,4352,36849
PU,0.2,188,7119,0,193,8765
PU,1.1,94,10745,31,1591,13013
PU,0.1,1613,20263,757,2905,25975
PU,0.6,194,11304,45,1532,13426
PU,1.1,707,22921,1273,3944,29826
PU,0.1,1477,15650,927,623,21932
PU,0.2,540,10910,864,335,14499
PU,0.3,356,13539,350,1293,15872
PU,0.2,71,3489,115,564,4451
PU,0.2,609,22273,819,3096,28072
PU,0.1,1881,26330,1360,3223,33367
PU,0.2,719,31161,960,886,37975
PU,1.2,107,23686,553,2744,27614
PU,0.4,2042,16282,359,786,24086
PU,0.1,273,13778,565,485,17746
PU,0.2,3790,49903,521,2098,66744
PU,0.2,619,27036,297,3742,33117
PU,0.3,1428,10715,342,1691,14518
PU,0.1,1017,26098,605,4703,33573
PU,0.3,891,14436,460,2731,19045
PU,0.2,1338,29282,2047,3503,37177
PU,0.3,799,22145,435,561,27180
PU,0.2,830,21770,473,1148,29289
PU,0.1,2535,22706,2384,4504,33042
PU,1.8,417,24977,341,4143,31198
PU,0.3,3581,47862,1084,7797,62785
PU,0.5,5223,47741,0,2584,64406
PU,0.2,132,11720,93,1802,14369
PU,1.5,1445,30391,799,3672,37876
PU,0.4,519,33466,695,1119,40589
PU,0.5,486,17898,633,2940,22561
PU,0.4,291,7577,119,1132,9484
PR,0.6,266,16480,177,2390,21093
PU,1.3,1218,15528,531,2698,20682
TM,0.1,1574,102565,1182,13332,124713
PU,0.9,266,12456,303,1081,14352
PU,0.2,399,25488,337,3247,30342
PU,0.1,2922,23362,1386,5872,34318
PU,0.6,419,14952,333,3165,19375
PU,1.6,311,25937,403,2739,29831
PU,0.7,1435,13371,440,406,18069
PU,1.3,2960,106971,1521,13839,128248
PU,0.2,413,17100,1339,2770,22834
PU,2.1,1975,58684,472,10619,78940
PU,1.3,574,41631,145,5925,52541
PU,0.2,778,15785,73,2266,19220
PU,0.2,1441,11624,821,2655,17258
PU,0.6,1576,9055,132,1618,12664
PU,0.5,2153,17451,558,3028,23848
PU,1,196,15529,164,1659,17705
PU,0.1,1552,28459,686,830,37010
PU,0.3,225,9023,274,1440,11430
PU,0.1,707,30544,654,3373,35789
PU,0.3,713,32100,1784,3756,38920
PU,0.2,919,17657,510,3347,23571
PU,3.7,337,17900,261,4194,25058
PU,1.4,106,6693,169,814,7935
PU,0.3,1482,16649,0,187,19395
PU,1.1,492,19060,375,4385,25479
PU,0.7,740,50073,485,6882,63310
PU,2,908,36314,249,6465,47234
PU,0.5,1898,18917,334,3850,26425
PU,0.4,141,15399,900,1427,18148
PU,0.4,782,13497,289,1990,17041
PU,4.1,526,14075,455,1905,17431
PU,0.6,502,21151,1008,2506,25692
PU,0.5,909,17966,798,4213,24712
TM,8.4,1650,80589,1280,9656,96245
PU,0.6,1116,16080,466,2502,21037
PU,0.2,1235,79483,484,11306,97251
PU,0.9,1204,45754,686,5568,55044
PU,0.3,1120,11984,155,3453,17465
PU,2.6,1431,27009,356,3653,34610
PU,2.6,2036,64130,724,14545,87427
PU,0.5,2220,13920,2078,2653,21227
PU,0.9,2077,38802,1549,5216,48613
PU,1.8,2236,87932,1369,7642,101427
PU,1.5,493,38581,130,4374,44907
PR,1.2,441,27612,558,3342,33191
PU,0.8,387,24721,409,4449,30721
PU,0.2,1453,27383,1587,2495,33577
PU,4.3,496,37230,352,5654,45417
PU,0.6,1187,27519,1723,5176,37406
PU,0.4,2579,28804,987,4054,38640
PU,0.5,2173,15567,1546,3322,23171
PU,0.3,1690,40296,959,9131,53754
PU,0.2,1034,20660,740,3866,27456
PU,2.3,2763,52079,781,7904,65144
PU,0.3,838,41658,571,4075,47824
PU,0.3,534,25168,149,2714,29430
PU,1,588,41651,900,5929,51580
PU,3.2,791,38588,273,5473,46825
PU,0.7,1496,41733,311,8182,55491
PU,0.2,4501,60637,762,12677,82428
PU,0.4,1128,22110,154,2990,26961
PU,1.9,1673,26265,2111,4476,35611
PU,2.1,579,27831,637,2905,33616
PU,0.8,1081,21537,453,2899,26694
PU,0.6,438,23672,477,3413,28647
PU,0.4,3737,70430,1290,11303,89933
PU,0.3,2105,26339,1622,3879,34561
PU,1.1,2208,29817,1129,4850,38895
PU,0.6,1635,23791,1274,4024,31340
PU,3.9,2172,109260,916,12051,130097
PU,1.4,1148,62006,754,5919,70951
PU,0.5,722,14130,1000,1144,17312
PU,0.2,1062,15399,1605,1991,20498
PU,0.4,1008,20086,663,3269,26027
PU,1.4,4157,57499,503,14854,83177
PU,0.2,1111,41724,650,5849,51522
PU,0.8,1432,32040,596,4573,39658
PU,0.7,997,14199,758,2163,18877
PU,4.3,253,20790,507,1725,23543
PU,0.2,676,20141,1408,2425,25513
PU,0.3,266,11757,1802,1615,15785
PU,0.8,248,15046,402,2131,18346
PU,0.1,512,22921,581,3783,29345
PU,3.1,162,14779,229,1738,17178
PU,1.2,244,15440,653,1650,18444
PU,0.7,188,8274,299,1540,10729
PU,0.8,60,11351,454,1340,13573
PU,1.6,536,21248,434,2828,25643
PU,2,150,15568,283,1783,18103
PU,3.8,131,14416,752,1501,17165
PU,1.9,232,19245,526,2040,22379
PU,1.8,167,17487,801,1304,20219
PU,4.1,163,16756,142,2141,19770
PU,0.3,1106,18332,370,3238,24224
PU,0.4,5214,28237,482,6460,41930
PU,0.1,694,19050,1279,2268,24496
PU,0.6,1208,27006,912,3928,34184
PU,2.1,353,24156,414,3344,29595
PU,1.8,570,16980,109,3109,21379
PU,4.1,144,9762,162,894,11196
PU,1.4,1574,19367,1023,4655,27708
PU,0.7,110,14402,290,2014,17549
PU,2.2,203,12154,494,1311,14476
PU,1.2,386,19539,618,3335,24574
PU,2.8,448,21985,513,2836,26172
PU,4,398,14088,101,1908,16951
PU,0.4,438,15604,545,2885,19635
PU,0.4,1496,27376,135,3570,33069
PU,0.1,584,34020,937,4612,40859
PU,1.7,304,15225,353,1793,18148
PU,1.4,668,14492,396,2624,18797
PU,0.2,342,5211,280,883,7105
PU,2.9,633,15436,234,3173,20186
PU,1.5,1064,21749,773,3851,28090
PU,1.1,436,24927,200,2886,29109
PU,2.4,129,13614,804,1194,15988
PU,0.3,315,24669,646,3287,29227
PU,0.4,361,20298,243,2781,24150
PU,3.5,168,20515,477,1431,23113
PU,0.6,665,36496,334,3922,42408
PU,0.3,881,21533,553,3176,27206
PU,2.6,766,15666,271,2026,19639
PU,1.2,480,14888,205,3462,19880
PR,1.7,374,16990,239,2486,20710
PU,3.1,135,16062,438,1846,18967
PU,1.5,632,20494,593,2237,24467
PU,0.6,2018,18846,2386,4014,27701
PU,1.6,1473,19427,1010,2068,24000
PU,0.5,308,10435,1838,2185,14923
PU,0.6,2654,28288,429,4702,36945
PU,0.3,692,25950,1133,2331,30809
PU,0.2,808,34623,625,4674,41512
PU,0.7,904,21188,374,1912,24586
PU,2.1,173,8478,576,772,10198
PU,0.3,403,30155,426,3408,35001
PU,1.8,549,46047,344,5572,55496
PU,0.9,389,22136,371,2661,26407
PU,0.8,904,13386,621,2301,17601
PU,1.6,169,6359,91,753,7400
PU,1.2,187,16765,369,2598,20155
PU,0.5,132,10587,676,1754,13567
PU,1.6,944,65897,379,6971,76539
PU,0.4,387,6782,380,926,8736
PU,1.5,194,15148,271,1367,17349
PU,0.9,1298,81128,609,15385,102740
PU,2.6,877,40505,107,6756,51161
PU,1.3,615,49987,177,9909,63583
PU,0.4,417,24120,384,2987,28493
PU,2.5,232,11014,196,1185,13050
PU,0.2,171,25815,444,2340,29491
PU,0.8,3635,56037,1544,10536,73879
PU,1.2,130,18894,244,1064,20628
PU,1.7,420,13894,232,1836,16897
PU,0.9,1139,26453,1287,5900,36466
PU,0.8,638,19294,686,2283,23776
PU,0.1,2681,25328,834,4494,34407
PU,0.7,266,9520,441,1563,12337
PU,1.2,283,17382,338,1329,19604
PU,0.3,338,7780,238,1209,9877
PU,1.8,279,15763,384,1748,18619
PU,0.4,294,9975,836,1438,12639
PU,2.1,457,19373,688,2856,23962
PU,0.6,461,11844,403,1896,14874
PU,2.4,246,18589,297,2810,22271
PU,0.7,62,7562,209,885,8960
PU,0.7,138,13420,602,1998,16708
PU,0.7,271,18590,254,3689,23483
PR,0.8,296,9697,36,709,10843
PU,0.8,1115,18157,368,3373,23592
PU,0.4,183,11684,297,1039,13350
PU,0.4,212,1584,15,450,2539
PU,1.4,372,11272,276,2449,14702
